,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_BIRTH,DAYS_ID_PUBLISH,DAYS_ID_PUBLISH.1,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_EMPLOYED_PERC,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,ANNUITY_INCOME_PERC,REGION_POPULATION_RELATIVE,SK_ID_CURR
0,-0.002843699704259329,-0.010112505641050136,-0.0037872297358978292,-0.00199887167993005,-0.0008778526558188724,-0.0006558959368568758,-0.00046292193513782,-0.0005011705251724935,-0.0003276486577947373,-0.00037952695617143655,0.0001562918806327163,0.001110084507790226,-9.160398096538493e-05,-0.0003574718835686014,-0.0004724777120585184,141616
1,0.013889418644116169,-0.0022868727701707042,0.005499794823431667,0.004864813406897146,0.0013211595552829378,-6.642598366537097e-05,-0.00081483420061444,0.0014424734473957087,-0.00018164326231132427,-0.00035329477304682445,0.001608688750903353,0.0006066570383088924,-9.160398096538493e-05,-0.0003136493107410253,0.00042799936820680053,416732
2,-0.002948433409254275,-0.00923201828239204,0.0031284503961900474,-0.00247431032481718,-0.0011577942502912076,0.0011604391015933096,0.00026410048324836745,-0.0007901472277469398,-0.0005708904227870962,-0.00041285188473085834,-0.0025505490726142805,-0.001494171217093927,-6.050631749253234e-05,-0.00034613317588936307,-8.703928188538628e-05,260855
3,0.0021283573437108835,-0.01072477237472751,0.00732772927876769,0.0002367416323600529,0.001082856366552142,0.001863865849826379,0.0003561508316988512,-0.0008196890577134182,-0.0002450396940594293,-0.0004439752094326957,0.0007163324930022088,0.0009617426528973299,-6.050631749253234e-05,0.000399912658745708,0.0008319690457953419,153237
4,0.0020080386933131666,-0.010208746676426773,-0.004341893089977774,-0.0030275832567778437,-0.0008778526558188724,-0.0007494133864057394,-0.0005859512481155879,-0.001094183575610688,3.496412788042894e-05,7.767142577017271e-05,0.0014675788490367521,0.001110084507790226,-6.050631749253234e-05,-0.0003574718835686014,-0.0004724777120585184,170717
5,-0.004554398041925035,0.035876484315580034,-0.004150431004771783,0.00037452190710940127,0.0009936238413836651,-4.6907775568364505e-05,0.0007542681854610471,-0.001779439840807033,-0.00043530957416643276,-0.0003965902877905814,0.001596076177500259,-0.0005998970265951773,-4.0123762047031145e-05,-0.00030296822735529044,-0.0004432717989240338,324513
6,-0.0034291958642032883,-0.010731768428268585,-0.0036700346832150687,-0.00044498801621805175,0.0009860704050919252,-0.0006555331307830258,-0.0004354324062913107,0.004757290113540926,-0.0003458465194149456,-0.000403550846159738,0.001482262275750254,0.0009243452860446226,-9.160398096538493e-05,-0.0003574718835686014,6.436947392614707e-05,200771
7,0.004287958111913979,0.04356047449803173,-0.005140910341015618,-0.001339168375844474,0.0004776607191659636,0.00022988625984636066,0.0011329165178501272,0.002707050638346024,-0.0004845306594649156,-0.00035901173336809554,0.0014935126612458638,0.002522615722151214,-7.122142551988373e-05,-0.00030296822735529044,0.0004572052813412851,319645
8,-0.003055738144806736,-0.00809340115328642,-0.0039179835268109515,-0.00227777037052648,-0.0008730319513015046,-0.0006710189278402844,-0.0002941737245305788,-0.0007618263706847729,-0.00037670084470402135,-0.0004715558550857454,-0.0018382445035698622,-0.0016112255157671152,0.0013192035711970865,0.0008826200793194396,0.0005860114402149845,292908
9,-0.004296431907359251,0.02778381956467231,-0.0063575581969436456,0.0004700608493012701,0.0003951581199365587,-0.0006076184720083311,-0.00028481385778054226,-0.0016003225228434566,-0.0004319425967340957,-0.0004408279787576168,-0.0021982177893719156,-0.004163859179566939,-4.0123762047031145e-05,-0.0003073068823308881,0.000615217353349469,232620
10,-0.004868825033600444,0.03527389576993035,0.008297461641032086,0.00045495295596650393,-0.0010503017383247108,0.002443169198797513,0.0025704054945222907,-0.0015009373570242888,-0.0007534954534459256,-0.0004399596973501043,-0.002743202833777881,-0.0033449771106353826,-4.0123762047031145e-05,-0.0002959681746516498,0.000615217353349469,411783
11,-0.004544669231016905,0.03029696940065004,-0.004984204230518928,-0.003647659673709726,-2.3883061740293272e-05,6.086907922664287e-05,0.0007467038889406233,-0.00269033640826418,-0.0007667862491750626,-0.00045114765845805804,-0.0022129012160854175,-0.00416348296830834,-4.0123762047031145e-05,0.00064362658983903,0.000615217353349469,417758
12,0.0024756105751855637,-0.002729209012017699,0.00863690526530815,-0.0025337447069077946,0.0008194269487868762,-0.0005145023883094805,-0.0008423237294609493,-0.0010883939622628193,-0.0007434428279257889,-0.0003764603131545432,-0.002340877926630393,0.0003257533654381835,-6.050631749253234e-05,0.000632945506453295,0.00024130063697596135,259864
13,0.0020080386933131666,-0.009683577564071693,-0.003923940350579659,0.00035951576473445504,-0.0009555345505309096,-0.0006102753345702161,-0.0005859512481155879,-0.0010844327967554298,-0.0003582420776964111,-0.0004439752094326957,-0.0019908806014948136,-0.00022248904387063394,-6.050631749253234e-05,0.0008826200793194396,0.00024130063697596135,156864
14,0.0013538539009060574,-0.005695888619361088,0.019540119497565303,0.010067488552943274,0.001650600875988813,-0.0004057211003677577,-0.0008670347738891387,-0.0014018435058378335,-0.0001580156948249408,-0.00034573047652640095,0.0022577627879783162,0.0009009181904288446,-6.469880150490416e-05,-0.0003136493107410253,-0.0004724777120585184,127700
15,-0.003216784505252855,-0.009497987876011273,0.01750009784863562,-0.0024979785601745392,-0.0016736164703789725,-0.0002907708970514756,-0.0003224650079063097,-0.0008398378176117102,-0.0002692442526786896,-0.00035351340473933,0.0015055943009528992,-0.00017365382279720308,-9.160398096538493e-05,-0.00035047183086496075,-0.0004724777120585184,341086
16,0.002125669313985332,-0.010047863593994597,0.007719974916096899,0.0002454108905345638,0.0007729939461554888,6.32550810117068e-05,-0.0008423237294609493,-0.00113043999499371,-0.00021052596536611957,-0.0004090987731171428,-0.002056434179050899,-0.00012329130028121516,-6.050631749253234e-05,-0.00035047183086496075,-0.0005490486305145389,358509
17,-0.004012031636924146,-0.009361719946683257,0.007900071300158632,9.76718675651369e-05,0.0009103604224987177,1.0075784262062103e-05,0.00017203472541912034,0.0010293198020582277,-0.0002166907782719954,-0.0004666680989939665,-0.002056434179050899,-0.0007814832706219818,-6.050631749253234e-05,0.000399912658745708,-0.0005490486305145389,341877
18,0.0021353162008891343,-0.010845946304580332,-0.0003967478774630474,-0.0004770838438036296,0.0009658784818612171,5.569078449128322e-05,-0.00081483420061444,0.00580742644594957,-0.00035414911380408085,-0.0004166630696375665,-0.0020503740782907903,-0.00045133771454846126,-6.050631749253234e-05,-0.00035047183086496075,0.0004955860769724062,405335
19,-0.0008042924815677508,-0.00899535682331346,-0.003970582575617987,-0.0007346082592688958,0.0004604658738394878,-0.0006102753345702161,0.0002977161952175646,-0.0005362409318946661,-0.00021123256662726643,-0.00042659369007629457,0.003286897166215611,-0.0016116017270257146,-0.001180796428802914,-0.0003574718835686014,-0.0005490486305145389,238782
20,-0.0036777901056467104,-0.009283588695910663,-0.0037057282773583938,-0.0032788511377910955,-3.625720254940108e-05,5.0647920144334145e-05,0.0002520946996368169,0.000930720132945698,-0.0005649877939405508,-0.00045781404974030917,-0.0018735445539985057,-0.0016112255157671152,-6.050631749253234e-05,0.0003929126060420673,0.0009899811178035256,164622
21,0.0020080386933131666,-0.009466753406486764,-0.003923940350579659,0.0003233184931003856,-0.0009603552550482774,-0.0006102753345702161,-0.0005859512481155879,-0.0012387904429614978,-0.00027461738438073845,-0.00043641091291227207,-0.00195558055106617,-0.00022248904387063394,0.0013192035711970865,0.0008826200793194396,-0.0005490486305145389,336780
22,0.0023579799545133994,-0.0023265210761677126,-0.003885557306829799,0.00011828468871587592,-0.0009492814682248488,-0.0007399563992472938,-0.0007546994587228291,-0.001231332802969345,-3.3592254821446333e-07,-0.00036926384347882985,0.0016656725187211775,0.001110084507790226,-6.050631749253234e-05,-0.00032064936344466596,-0.0004724777120585184,367488
23,0.001925769714903846,0.035570590897954266,-0.0049901610542876325,-0.0036689119228289634,-2.3883061740293272e-05,0.000363981447334935,-0.001164493348299076,-0.0029809385856461794,-0.0006984503387459074,-0.00033613170289557295,-0.0023449206902952276,-0.0030679098419891097,-4.0123762047031145e-05,-0.0003073068823308881,0.00027050655011044586,173104
24,0.005427411238712125,0.0009349533657351768,0.005580601909137368,-0.0034594737882895766,-0.0003950583471908365,-0.0006328054077418889,0.0008810534115860422,-0.0007498238393145705,0.05737573926333738,0.06857193360030459,-0.0013955755076363995,0.0009847326487408704,0.001129969872983658,0.002707089460507717,0.003276865349822798,218532
25,0.0012865878298361725,-0.009743569667219384,-0.0040667425686712845,-0.002421711009476098,0.0010561880032835388,-0.00012149797105303768,-0.0005170569053871234,-0.001094183575610688,-0.00023995346689341764,-0.0003571694813908682,0.0014751431455571756,0.0007553751044603879,-9.160398096538493e-05,-0.0003574718835686014,-0.0004724777120585184,295310
26,0.0024027376967830916,-0.009684184807451918,-0.004248209696166039,-0.002600054354353392,-0.0007186773044769409,0.00185918579155328,0.0007028835575290586,-0.0012290396641062397,-0.0005559382729260116,0.0009895477379307464,0.0017310329042483944,0.0007553751044603879,-6.050631749253234e-05,-0.00035313322859300373,0.00042799936820680053,399607
27,-0.003574407265989403,0.012180800774878502,-0.005297117109363587,-0.003041053396858782,0.00028220909638087345,0.0007806286324963451,0.0003601727652016305,-0.0008482730271618962,-0.0008545863096298389,-0.0004782276179909506,-0.0027547558159241882,-0.0032410924989337716,-4.0123762047031145e-05,0.0004430776072797806,-0.0005198427173800544,328094
28,0.001309813995329498,-0.010976679923547235,-0.0038316395157276016,-0.0029644832338692846,-0.0008778526558188724,0.0018793572489410758,0.0004437751024369714,-2.1846895511451147e-05,-5.7852653234036634e-05,0.0011023553425601356,0.0018335964205027895,0.001110084507790226,-9.160398096538493e-05,-0.00035313322859300373,-0.0004724777120585184,413907
29,0.002744328517296766,-0.0106136690900841,-0.0036123478059181856,-0.00041127189439191177,-0.0009555345505309096,-0.0007494133864057395,-0.0003208191659333728,0.0013557398462183791,0.0024960873946163263,0.001923958136620818,0.001379698759495859,0.0011104607190488254,-9.160398096538493e-05,1.5165368073902928e-05,0.00042799936820680053,246876
30,0.002062423002653525,-0.009336743707294225,-0.003830256956767924,-0.001936656759348122,-0.0008652454949514999,0.0011604391015933096,0.0007028835575290586,-0.0011292539823328607,-0.00042626758287627646,-0.0003728031370421711,-0.0024849954950581952,-0.0008814334367285991,-6.050631749253234e-05,-0.00035313322859300373,-0.0005490486305145389,420676
31,-0.0037436228558786954,-0.010094565763818177,0.00756358944288975,-0.002914363430296223,-0.0009849939844217815,-0.0006102753345702161,0.00015735468592361954,0.003807922196015591,-0.0005278259735386934,-0.00045024975321988556,-0.002071117605764401,-0.0004452846914212025,-6.050631749253234e-05,0.00039557400377011025,-0.0004742107931590262,291375
32,0.0021155835852914332,-0.009797435413532134,0.0076764678772515815,0.00026919674832138953,0.0007729939461554888,-0.0005239593754679261,-0.0008423237294609493,-0.001020903534365073,-0.0001685020958082107,-0.00043641091291227207,-0.002021134128622255,-0.0007814832706219818,0.0013192035711970865,0.0008896201320230803,-0.0005490486305145389,404762
33,0.0020181244220070643,-0.010484933855474984,-0.003912738432494501,-0.0021271667507414957,0.0010637522998039623,-0.0006630974273034494,-0.0007546994587228291,-0.001094183575610688,-0.00022734630602604496,-0.0003807028483432971,0.0014675788490367521,0.0007553751044603879,-6.050631749253234e-05,-0.0003574718835686014,-0.0004724777120585184,145070
34,-0.0030553812270209687,-0.0037787529522970978,-0.0038849751835262217,-0.0019071119730377784,-0.000861958164478076,-0.0006083826439321941,-0.00046292193513782,-0.0007618263706847729,-0.0004120008951326648,-0.00042269414179954003,-0.002143304874864499,-0.0008579000697761701,-6.050631749253234e-05,-0.00032064936344466596,0.0009899811178035256,385278
35,0.002020812451732616,-0.01028795451398625,-0.00410171334422732,-0.0023656015641763685,-0.000860424790434132,0.0016340379679868238,0.0006893873971055892,-0.0009728606912586369,-0.00045105885881087675,-0.00034897560300283675,-0.0024849954950581952,-0.0008814334367285991,-6.050631749253234e-05,-0.00035313322859300373,-8.703928188538628e-05,318463
36,0.0025197081123254396,0.015148828657936918,-0.005106866054259382,0.002049567936268252,0.000997144191915354,-7.399028018579458e-05,0.0005842119855480214,-0.0011364684086126017,-0.0002772084980991753,-0.0004323691883219612,0.0015631090024667824,0.0021102907508466617,-4.0123762047031145e-05,-0.00030296822735529044,0.0006355844574772561,329286
37,0.003563468984798481,0.039686793901958256,0.008971041128875711,-0.0033499401038757605,0.0010100578670545982,-5.44720720887881e-05,-0.0012445533225167724,-0.0019519407913659874,-0.0003481416671171928,-0.00032385995680890263,0.001516844686448509,0.0023738976559997188,-4.0123762047031145e-05,-0.00030030682962724746,0.0004572052813412851,358210
38,0.0019278466596339301,-0.010917250106074134,-0.0038016956019336755,0.0018650222046611396,0.0009736854040541335,-6.831867430339304e-05,-0.0007546994587228291,-0.0011365979652568242,0.00011680771264151117,-0.00037329366007804357,0.0014898265722706775,0.0007553751044603879,-9.160398096538493e-05,-0.0003574718835686014,-0.0004724777120585184,168101
39,0.0008513545221250502,-0.010838319112193642,0.0188019792776946,0.00033951784852477443,-0.0016143715836511863,-0.0002907708970514756,-0.00037659997815561296,-0.0009858331276429001,-0.0004051401324956432,-0.0003833793887719417,0.001520277727666401,0.0005562945157929045,-9.160398096538493e-05,-0.00035047183086496075,-0.0004724777120585184,108610
40,-0.0035378514650933877,0.012156093674199384,-0.004166352664422662,-0.00313133412169519,-0.000861958164478076,-0.0006008183474117705,-0.0002932900098358596,-0.0015124176651352297,-6.403199521444654e-05,9.980228091123001e-06,-0.002275324349074308,-0.003241468710192371,-4.0123762047031145e-05,-0.0003073068823308881,0.00027050655011044586,447564
41,0.0016878954565713962,-0.008425824260778833,-0.003934423518724164,-0.000926357539476332,-0.0007361051698616815,-0.0005771386722175708,-0.0007546994587228291,-0.0011292539823328607,-0.0005231054990150183,-0.0004177464752083568,-0.0019908806014948136,-0.0008814334367285991,-6.050631749253234e-05,-0.0003574718835686014,-0.0005490486305145389,368508
42,0.0013139406881352042,-0.010677700504398252,0.007923903860785177,0.001684210697575397,0.0007134655616962513,-6.831867430339304e-05,-0.0006046811761252435,-0.0010282475172890364,-0.0006716977514552342,-0.0003833793887719417,0.0015278420241868246,0.0006066570383088924,-9.160398096538493e-05,-0.00035047183086496075,-0.0004724777120585184,179503
43,0.0014295160255016872,-0.01023996826910195,-0.003931018228764856,0.00035084650655994366,0.0009860704050919252,-0.0006630974273034495,-0.0005170569053871234,-0.000652662694223547,-0.00020591132544694554,-0.0003808579565984672,0.001379698759495859,0.0007553751044603879,-9.160398096538493e-05,-0.0003574718835686014,0.0008319690457953419,284480
44,-0.0034715493981552093,-0.0018082657625190775,-0.004302174142114739,-0.0025176852193176144,-0.0007250313830382527,-0.0007323921027268702,-0.0002941737245305788,-0.0008736559701765154,-0.000504696194180572,-0.0003057787637998911,0.0016509890920076756,0.0007553751044603879,-9.160398096538493e-05,-0.00032064936344466596,-0.0004724777120585184,434469
45,0.0025448677600053773,0.03737713439697619,0.0011417565481125656,-0.002699674672349306,-0.0007391022477659133,-0.000731627930803007,-0.0003264994062280166,-0.002060291239333775,-0.0006741478572732096,-0.00033423985258970615,0.001737336507781405,0.0028383907433483036,-7.122142551988373e-05,-0.00030030682962724746,0.00034707746856646644,319617
46,-0.00236835683533815,-0.008487168002933755,-0.004052606180148802,-0.0023443493150571313,0.0004604658738394878,1.0075784262062103e-05,-0.0004917676430538703,-0.0008386518049508607,-0.0003224851483499598,-0.0004366794187701927,-0.002005564028208315,-0.0016116017270257146,-6.050631749253234e-05,-0.00035313322859300373,-0.0005490486305145389,101954
47,0.0023354592439074236,-0.010608113349779433,-0.00387401924256817,-0.0022448479254542756,-0.00029261415305835393,-6.831867430339304e-05,-0.0007272099298763198,0.0016983544876923097,-0.0004573233866528723,-0.0003571694813908682,0.0014751431455571756,0.0007553751044603879,-9.160398096538493e-05,-0.0003574718835686014,-0.0004724777120585184,384826
48,-0.0030922939457027512,-0.007238578752670933,-0.004686770230729811,-0.0023799995766496745,0.0008744217355219181,0.0034040833537659454,0.0021359310471100947,-0.0006431801412689892,-0.0008231011404518573,-0.00045024975321988556,-0.0024849954950581952,-0.0016112255157671152,-6.050631749253234e-05,0.0003929126060420673,-0.0005490486305145389,190479
49,-0.004012388554709914,-0.009441480992313763,0.006573494672803209,-0.0026309428496872553,-0.0012396689465187538,0.0011604391015933096,0.0002915900120948768,0.0010293198020582277,-0.00038515823631962194,-0.0004639915585653218,-0.0025505490726142805,-0.001511651560919097,-6.050631749253234e-05,0.000893958786998678,-0.0005490486305145389,393472
50,0.0014442700544893875,0.037107289113602816,-0.0051351613844157805,0.002123588569842056,0.00039033741541919084,-0.0007128738946298637,-0.0009192864984429468,-0.002998033347425402,-0.0003770388036845743,-0.00034279973475645806,0.001596076177500259,0.0026797995015543272,-7.122142551988373e-05,-0.0003073068823308881,-0.0004432717989240338,122996
51,-0.0027001960855966203,-0.009004232634355722,0.0038053228120595523,-0.0010938997174982164,0.0007908030511378805,-0.0006102753345702161,-0.0005505462058759403,-0.0009347540950977501,-0.00018346503850605702,-0.0004988491680376092,-0.002056434179050899,-0.0014937950058353275,-6.050631749253234e-05,0.0008896201320230803,-0.0005490486305145389,354986
52,-0.002843699704259329,-0.008422726038284317,-0.003680356273694058,-0.0035255988425942084,-0.00017800468850659226,-0.0006153181989171653,-0.00047048623165824363,-0.0008289010260956026,0.002460095176439123,0.0010014166071237892,-0.002005564028208315,-0.0008810572254699999,-6.050631749253234e-05,0.0008826200793194396,0.00024130063697596135,385954
53,0.0017476997706478126,-0.010438049168812538,0.017732674401171135,-0.0026262736309859845,0.00014094630584883755,-0.0002907708970514756,-0.0006142425314913188,-0.00113043999499371,-0.0001689419009099971,-0.0003232562186576357,0.0015055943009528992,0.0005562945157929045,-9.160398096538493e-05,-0.00035047183086496075,-0.0004724777120585184,354165
54,0.0013685262698778413,-0.01184304019205314,0.009162487491101462,0.010067488552943274,0.0009103604224987177,-0.00012149797105303768,0.0005276066820728637,-0.0017483360564930733,-0.00016976507265808628,-0.00037329366007804357,0.0020743525450073927,0.0009512807129448325,-6.469880150490416e-05,-0.00034613317588936307,-0.0004724777120585184,400052
